"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 31 15:23:09 CST 2023","Mon Jul 31 15:23:11 CST 2023","2088","","test_10party_mult","Test_multchamet","","","用例56：观众收到上麦邀请检查",""
"passed","Mon Jul 31 15:41:16 CST 2023","Mon Jul 31 15:41:17 CST 2023","504","","test_10party_mult","Test_multchamet","","","用例113：主播端群聊页面查看是否收到chamet表情",""
"passed","Mon Jul 31 15:47:07 CST 2023","Mon Jul 31 15:47:10 CST 2023","3494","","test_10party_mult","Test_multchamet","","","用例152：10人交友房观众端打开礼物冠名墙",""
"passed","Mon Jul 31 15:47:10 CST 2023","Mon Jul 31 15:47:13 CST 2023","3214","","test_10party_mult","Test_multchamet","","","用例153：10人交友房观众端打开banner",""
"passed","Mon Jul 31 15:14:34 CST 2023","Mon Jul 31 15:14:34 CST 2023","367","","test_10party_mult","Test_multchamet","","","用例19：主播检查观众进场消息提醒",""
"passed","Mon Jul 31 15:15:35 CST 2023","Mon Jul 31 15:15:38 CST 2023","3601","","test_10party_mult","Test_multchamet","","","用例29：主播端消息区聊天消息可上滑",""
"passed","Mon Jul 31 15:40:55 CST 2023","Mon Jul 31 15:40:55 CST 2023","113","","test_10party_mult","Test_multchamet","","","用例109：主播查看群消息",""
"passed","Mon Jul 31 15:14:34 CST 2023","Mon Jul 31 15:14:40 CST 2023","5716","","test_10party_mult","Test_multchamet","","","用例20：交友房主播端发言",""
"passed","Mon Jul 31 15:14:33 CST 2023","Mon Jul 31 15:14:34 CST 2023","1360","","test_10party_mult","Test_multchamet","","","用例18：观众端交友房警告消息检查",""
"passed","Mon Jul 31 15:45:32 CST 2023","Mon Jul 31 15:45:37 CST 2023","4642","","test_10party_mult","Test_multchamet","","","用例138：主播端更换交友房背景(等级限制背景)",""
"passed","Mon Jul 31 15:42:59 CST 2023","Mon Jul 31 15:43:18 CST 2023","18629","","test_10party_mult","Test_multchamet","","","用例128：观众端群聊页面发送钻石包",""
